;votes;metascore;Action;Drama;Sci-Fi;Advendture;Fantasy;Comedy;History;Horror;Mystery;Thriller;Crime;Animation;Family;Musical;Romance;Sport;Biography;Music;Western;imdb_encoding
3205;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3206;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3207;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3208;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3209;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
3210;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3211;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3212;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3213;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3214;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3215;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3216;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3217;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3218;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3219;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3220;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3221;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3222;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3223;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3224;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3225;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3226;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3227;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3228;91356;44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3229;90953;58;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3230;89552;72;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3231;89063;37;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3232;79573;49;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3233;77491;84;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3234;75485;64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3235;73244;60;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3236;69397;60;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0
3237;68424;66;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3238;67754;57;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3239;64619;69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3240;61905;60;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3241;60595;52;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3242;58583;54;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3243;227199;80;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3244;197289;87;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
3245;195996;52;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3246;184136;66;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3247;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
3248;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3249;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3250;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3251;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3252;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
3253;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3254;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3255;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3256;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3257;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3258;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
3259;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3260;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3261;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3262;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3263;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3264;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3265;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3266;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3267;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3268;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3269;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3270;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3271;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3272;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3273;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3274;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3275;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3276;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3277;91356;44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3278;90953;58;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3279;89552;72;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3280;89063;37;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3281;79573;49;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3282;77491;84;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3283;75485;64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3284;73244;60;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3285;69397;60;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0
3286;68424;66;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3287;67754;57;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3288;64619;69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3289;61905;60;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3290;60595;52;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3291;58583;54;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3292;57857;38;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3293;197289;87;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
3294;195996;52;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3295;184136;66;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3296;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
3297;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3298;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3299;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3300;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3301;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
3302;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3303;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3304;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3305;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3306;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3307;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
3308;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3309;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3310;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3311;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3312;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3313;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3314;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3315;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3316;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3317;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3318;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3319;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3320;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3321;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3322;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3323;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3324;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3325;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3326;91356;44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3327;90953;58;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3328;89552;72;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3329;89063;37;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3330;79573;49;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3331;77491;84;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3332;75485;64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3333;73244;60;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3334;69397;60;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0
3335;68424;66;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3336;67754;57;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3337;64619;69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3338;61905;60;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3339;60595;52;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3340;58583;54;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3341;57857;38;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3342;57081;31;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3343;195996;52;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3344;184136;66;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3345;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
3346;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3347;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3348;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3349;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3350;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
3351;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3352;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3353;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3354;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3355;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3356;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
3357;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3358;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3359;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3360;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3361;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3362;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3363;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3364;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3365;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3366;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3367;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3368;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3369;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3370;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3371;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3372;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3373;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3374;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3375;91356;44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3376;90953;58;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3377;89552;72;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3378;89063;37;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3379;79573;49;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3380;77491;84;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3381;75485;64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3382;73244;60;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3383;69397;60;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0
3384;68424;66;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3385;67754;57;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3386;64619;69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3387;61905;60;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3388;60595;52;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3389;58583;54;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3390;57857;38;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3391;57081;31;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3392;184136;66;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3393;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
3394;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3395;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3396;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3397;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3398;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
3399;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3400;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3401;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3402;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3403;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3404;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
3405;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3406;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3407;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3408;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3409;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3410;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3411;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3412;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3413;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3414;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3415;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3416;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3417;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3418;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3419;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3420;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3421;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3422;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3423;91356;44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3424;90953;58;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3425;89552;72;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3426;89063;37;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3427;79573;49;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3428;77491;84;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3429;75485;64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3430;73244;60;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3431;69397;60;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0
3432;68424;66;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3433;67754;57;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3434;64619;69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3435;61905;60;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3436;60595;52;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3437;58583;54;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3438;57857;38;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3439;57081;31;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3440;56495;32;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3441;181242;83;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
3442;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3443;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3444;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3445;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3446;147397;84;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
3447;130983;46;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3448;129323;45;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3449;128933;67;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3450;125094;96;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3451;124015;82;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3452;120196;71;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
3453;120182;74;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3454;120157;66;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3455;114595;50;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3456;113902;71;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
3457;113532;60;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3458;110716;61;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3459;107983;67;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3460;107430;48;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3461;106573;67;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
3462;105564;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3463;104715;79;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
3464;102582;61;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
3465;100964;50;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3466;99027;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3467;98399;44;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3468;94419;56;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
3469;92987;51;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3470;92791;66;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3471;91356;44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3472;90953;58;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
3473;89552;72;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3474;89063;37;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3475;79573;49;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3476;77491;84;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
3477;75485;64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3478;73244;60;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3479;69397;60;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0
3480;68424;66;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3481;67754;57;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3482;64619;69;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3483;61905;60;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3484;60595;52;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3485;58583;54;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3486;57857;38;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3487;57081;31;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3488;56495;32;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3489;55547;39;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3490;178539;48;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3491;163070;61;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3492;152272;53;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3493;150264;90;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
